CIP7;CIP13;EAN13;Laboratoire;Gamme;Libellé;TVA;Prix A HT;Remise1;Colisage;QteMin
3739390;3400937393904;;DESMA;Non renseigné;ICAZ LP 5 mg Gél LP Plq/90;0.021;36.52;0;0;1
3569261;3400935692610;;DR FALK PHARMA / MOVIANTO COURNON;Non renseigné;MIKICORT 3 mg Gél gastro-rés Plq/50;0.021;42.03;0;0;1
3569278;3400935692788;;DR FALK PHARMA / MOVIANTO COURNON;Non renseigné;MIKICORT 3 mg Gél gastro-rés Plq/90;0.021;75.65;0;0;1
3306857;3400933068578;;EA PHARMA GROSSISTE;Non renseigné;RUBOZINC 15 mg Gél 3Plq/10 (30);0.021;3.77;0;20;1
3352478;3400933524784;;EA PHARMA GROSSISTE;Non renseigné;GRANIONS DE ZINC 15 mg/2 ml S buv en ampoule 30Amp/2ml;0.021;2.98;0;0;1
3595241;3400935952417;;EA PHARMA GROSSISTE;Non renseigné;LITHIODERM 8 % Gel T/30g;0.021;7.2;0;0;1
3705445;3400937054454;;EA PHARMA GROSSISTE;Non renseigné;RUBOZINC 15 mg Gél 1Plq/60;0.021;5.88;0;60;1
3810194;3400938101942;;EDIPHARM;Non renseigné;SIKLOS 1000 mg Cpr pell séc Fl/30;0.021;282.76;0;0;1
4158057;3400941580574;;EDIPHARM;Non renseigné;SIKLOS 100 mg Cpr pell Fl/60;0.021;56.54;0;30;1
;3400930064535;;EFFIK;Non renseigné;FERTIFOL 400 µg Cpr Plq/90;0.021;6.03;0;1;1
2756601;3400927566011;;EFFIK;Non renseigné;TEGLUTIK 5 mg/ml Susp buv Fl/300ml;0.021;67.52;0;1;1
3338308;3400933383084;;EFFIK;Non renseigné;LOMEXIN 2 % Cr T/15g;0.021;1.59;0;100;1
3378331;3400933783310;;EFFIK;Non renseigné;TERLOMEXIN 200 mg Caps molle vaginale 1Plq/3;0.021;2.69;0;0;1
3378348;3400933783488;;EFFIK;Non renseigné;LOMEXIN 600 mg Caps molle vaginale Plq/1;0.021;2.84;0;150;1
3521828;3400935218285;;EFFIK;Non renseigné;ESTIMA Gé 100 mg Caps molle orale/vaginale Plq/30;0.021;3.37;0;0;1
3741487;3400937414876;;EFFIK;Non renseigné;ESTIMA Gé 200 mg Caps molle orale/vaginale Plq/45;0.021;9.52;0;0;1
3741501;3400937415019;;EFFIK;Non renseigné;ESTIMA Gé 100 mg Caps molle orale/vaginale Plq/90;0.021;9.52;0;0;1
3764382;3400937643825;;EFFIK;Non renseigné;FERTIFOL 400 µg Cpr Plq/28;0.021;2.05;0;1;1
3979183;3400939791838;;EFFIK;Non renseigné;NATECAL VITAMINE D3 600 mg + 400 UI Cpr orodisp Pilul/60;0.021;4.62;0;0;1
3368195;3400933681951;;EG LABO - SAG / CSP COURNON;Ibuprofene;IBUPROFENE EG 400 mg Cpr pell Plq/30;0.021;1.17;0.2;108;1
3647593;3400936475939;;EG LABO - SAG / CSP COURNON;Ibuprofene;IBUPROFENE EG 200 mg Cpr pell Plq/30;0.021;0.87;0.05;108;1
;3400930005682;;EG LABO - SAG / CSP COURNON;Non renseigné;EPLERENONE EG 25 mg Cpr pell Plq/30;0.021;8.75;0.2;1;1
;3400930005712;;EG LABO - SAG / CSP COURNON;Non renseigné;EPLERENONE EG 50 mg Cpr pell Plq/30;0.021;10.39;0.05;1;1
;3400930005989;;EG LABO - SAG / CSP COURNON;Non renseigné;EPLERENONE EG 25 mg Cpr pell Plq/90;0.021;24.94;0.2;1;1
;3400930006009;;EG LABO - SAG / CSP COURNON;Non renseigné;EPLERENONE EG 50 mg Cpr pell Plq/90;0.021;29.61;0.05;1;1
;3400930006405;;EG LABO - SAG / CSP COURNON;Non renseigné;HYDROXYZINE EG 25 mg Cpr pell séc Plq PVC/PVDC/Alu/30;0.021;1.08;0.1;130;1
;3400930007303;;EG LABO - SAG / CSP COURNON;Non renseigné;AMOROLFINE EG 5 % V ongles médicamenteux Fl/2,5ml+10 spat;0.021;6.33;0.2;120;1
;3400930008218;;EG LABO - SAG / CSP COURNON;Non renseigné;NICORANDIL EG 10 mg Cpr séc Plq/30;0.021;2.47;0.1;1;1
;3400930008232;;EG LABO - SAG / CSP COURNON;Non renseigné;NICORANDIL EG 20 mg Cpr Plq alu/30;0.021;4.7;0.1;1;1
;3400930010822;;EG LABO - SAG / CSP COURNON;Non renseigné;GLICLAZIDE EG 60 mg Cpr séc LM Plq PVC/alu/30;0.021;1.87;0.2;264;1
;3400930010853;;EG LABO - SAG / CSP COURNON;Non renseigné;GLICLAZIDE EG 60 mg Cpr séc LM Plq PVC/alu/90;0.021;5.62;0.2;120;1
;3400930011041;;EG LABO - SAG / CSP COURNON;Non renseigné;VALGANCICLOVIR EG 450 mg Cpr pell Plq/60;0.021;388.8;0.25;1;1
;3400930011997;;EG LABO - SAG / CSP COURNON;Non renseigné;GLYCEROL/VASELINE/PARAFFINE EG 15 %/8 %/2 % Cr T/250g;0.021;1.86;0.05;25;1
;3400930021378;;EG LABO - SAG / CSP COURNON;Non renseigné;ALMOTRIPTAN EG 12,5 mg Cpr pell Plq/12;0.021;10.1;0.1;1;1
;3400930026366;;EG LABO - SAG / CSP COURNON;Non renseigné;IMATINIB EG 100 mg Cpr pell séc Fl/60;0.021;201.23;0.25;1;1
;3400930026878;;EG LABO - SAG / CSP COURNON;Non renseigné;IMATINIB EG 400 mg Cpr pell Fl/30;0.021;402.47;0.25;1;1
;3400930028438;;EG LABO - SAG / CSP COURNON;Non renseigné;QUETIAPINE EG LP 50 mg Cpr LP Plq/30;0.021;5;0.3;112;1
;3400930028520;;EG LABO - SAG / CSP COURNON;Non renseigné;QUETIAPINE EG LP 400 mg Cpr LP Plq/30;0.021;13.17;0.3;1;1
;3400930028537;;EG LABO - SAG / CSP COURNON;Non renseigné;QUETIAPINE EG LP 400 mg Cpr LP Plq/60;0.021;26.35;0.3;1;1
;3400930031421;;EG LABO - SAG / CSP COURNON;Non renseigné;ARIPIPRAZOLE EG 5 mg Cpr Plq/28;0.021;10.19;0.3;1;1
;3400930031483;;EG LABO - SAG / CSP COURNON;Non renseigné;ARIPIPRAZOLE EG 10 mg Cpr Plq/28;0.021;10.19;0.3;168;1
;3400930031568;;EG LABO - SAG / CSP COURNON;Non renseigné;ARIPIPRAZOLE EG 15 mg Cpr Plq/28;0.021;10.19;0.3;1;1
;3400930031650;;EG LABO - SAG / CSP COURNON;Non renseigné;ONDANSETRON EG 8 mg Cpr orodisp Plaq/2;0.021;3.18;0.2;1;1
;3400930031667;;EG LABO - SAG / CSP COURNON;Non renseigné;ONDANSETRON EG 8 mg Cpr orodisp Plaq/4;0.021;6.37;0.2;1;1
;3400930031742;;EG LABO - SAG / CSP COURNON;Non renseigné;ARIPIPRAZOLE EG 10 mg Cpr orodisp Plq/28;0.021;11.65;0.2;1;1
;3400930031810;;EG LABO - SAG / CSP COURNON;Non renseigné;ARIPIPRAZOLE EG 15 mg Cpr orodisp Plq/28;0.021;11.65;0.2;1;1
;3400930049808;;EG LABO - SAG / CSP COURNON;Non renseigné;ATORVASTATINE EG LABO 10 mg Cpr pell Plq OPA/Alu/PVC/30;0.021;2.03;0.2;204;1
;3400930049853;;EG LABO - SAG / CSP COURNON;Non renseigné;ATORVASTATINE EG LABO 10 mg Cpr pell Plq OPA/Alu/PVC/90;0.021;6.1;0.2;75;1
;3400930049976;;EG LABO - SAG / CSP COURNON;Non renseigné;ATORVASTATINE EG LABO 20 mg Cpr pell Plq OPA/Alu/PVC/30;0.021;2.03;0.2;108;1
;3400930050019;;EG LABO - SAG / CSP COURNON;Non renseigné;ATORVASTATINE EG LABO 20 mg Cpr pell Plq OPA/Alu/PVC/90;0.021;6.1;0.2;63;1
;3400930050132;;EG LABO - SAG / CSP COURNON;Non renseigné;ATORVASTATINE EG LABO 40 mg Cpr pell Plq OPA/Alu/PVC/30;0.021;2.03;0.2;78;1
;3400930050187;;EG LABO - SAG / CSP COURNON;Non renseigné;ATORVASTATINE EG LABO 40 mg Cpr pell Plq OPA/Alu/PVC/90;0.021;6.1;0.2;39;1
;3400930050309;;EG LABO - SAG / CSP COURNON;Non renseigné;ATORVASTATINE EG LABO 80 mg Cpr pell Plq/30;0.021;2.03;0.2;66;1
;3400930050347;;EG LABO - SAG / CSP COURNON;Non renseigné;ATORVASTATINE EG LABO 80 mg Cpr pell Plq/90;0.021;6.1;0.2;27;1
;3400930053065;;EG LABO - SAG / CSP COURNON;Non renseigné;ROSUVASTATINE EG 5 mg Cpr pell Plq/30;0.021;2.65;0.2;168;1
;3400930053102;;EG LABO - SAG / CSP COURNON;Non renseigné;ROSUVASTATINE EG 5 mg Cpr pell Plq/90;0.021;7.95;0.2;63;1
;3400930053225;;EG LABO - SAG / CSP COURNON;Non renseigné;ROSUVASTATINE EG 10 mg Cpr pell Plq/30;0.021;2.96;0.2;1;1
;3400930053263;;EG LABO - SAG / CSP COURNON;Non renseigné;ROSUVASTATINE EG 10 mg Cpr pell Plq/90;0.021;8.88;0.2;63;1
;3400930053393;;EG LABO - SAG / CSP COURNON;Non renseigné;ROSUVASTATINE EG 20 mg Cpr pell Plq/30;0.021;2.96;0.2;108;1
;3400930053447;;EG LABO - SAG / CSP COURNON;Non renseigné;ROSUVASTATINE EG 20 mg Cpr pell Plq/90;0.021;8.88;0.2;57;1
;3400930059968;;EG LABO - SAG / CSP COURNON;Non renseigné;ABACAVIR/LAMIVUDINE EG 600 mg/300 mg Cpr pell Plq/30;0.021;91.98;0.2;1;1
;3400930069110;;EG LABO - SAG / CSP COURNON;Non renseigné;BISOPROLOL EG 5 mg Cpr séc Plq PVC/PVDC/Alu/30;0.021;1.3;0.2;450;1
;3400930069134;;EG LABO - SAG / CSP COURNON;Non renseigné;BISOPROLOL EG 5 mg Cpr séc Plq PVC/PVDC/Alu/90;0.021;3.68;0.2;60;1
;3400930069226;;EG LABO - SAG / CSP COURNON;Non renseigné;BISOPROLOL EG 7,5 mg Cpr séc Plq PVC/PVDC/Alu/30;0.021;2.9;0.1;1;1
;3400930069301;;EG LABO - SAG / CSP COURNON;Non renseigné;TENOFOVIR DISOPROXIL EG 245 mg Cpr pell Fl/30;0.021;71.22;0.25;1;1
;3400930069424;;EG LABO - SAG / CSP COURNON;Non renseigné;EMTRICITABINE/TENOFOVIR DISOPROXIL EG 200 mg/245 mg Cpr pell Fl/30;0.021;96.9;0.25;1;1
;3400930073681;;EG LABO - SAG / CSP COURNON;Non renseigné;BIMATOPROST EG 0,1 mg/ml Collyre sol Fl/3ml;0.021;4.26;0.1;1;1
;3400930073728;;EG LABO - SAG / CSP COURNON;Non renseigné;BIMATOPROST EG 0,3 mg/ml Collyre sol Fl/3ml;0.021;4.49;0.05;1;1
;3400930074589;;EG LABO - SAG / CSP COURNON;Non renseigné;AMOXICILLINE EG 1 g Cpr disp Plq/6;0.021;1.46;0.025;140;1
;3400930074596;;EG LABO - SAG / CSP COURNON;Non renseigné;AMOXICILLINE EG 1 g Cpr disp Plq/14;0.021;3.32;0.025;96;1
;3400930076194;;EG LABO - SAG / CSP COURNON;Non renseigné;MUPIROCINE EG 2 % Pom T/15g;0.021;2.55;0;132;1
;3400930077252;;EG LABO - SAG / CSP COURNON;Non renseigné;RUPATADINE EG 10 mg Cpr Plq/15;0.021;1.04;0.05;1;1
;3400930077276;;EG LABO - SAG / CSP COURNON;Non renseigné;RUPATADINE EG 10 mg Cpr Plq/30;0.021;1.96;0.1;108;1
;3400930087992;;EG LABO - SAG / CSP COURNON;Non renseigné;IVABRADINE EG 5 mg Cpr pell Plq/56;0.021;11.27;0.1;72;1
;3400930088074;;EG LABO - SAG / CSP COURNON;Non renseigné;IVABRADINE EG 7,5 mg Cpr pell Plq/56;0.021;11.27;0.1;1;1
;3400930090404;;EG LABO - SAG / CSP COURNON;Non renseigné;IPRATRO EG 0,50mg/2ml S inh né Ad 10Unid/2ml;0.021;3.21;0;84;1
;3400930098387;;EG LABO - SAG / CSP COURNON;Non renseigné;ACECLOFENAC EG LABO 100 mg Cpr pell Plq/30;0.021;2.45;0.1;1;1
;3400930098721;;EG LABO - SAG / CSP COURNON;Non renseigné;DUTASTERIDE EG 0,5 mg Caps molle Plq/30;0.021;4.65;0.2;96;1
;3400930100677;;EG LABO - SAG / CSP COURNON;Non renseigné;DULOXETINE EG 30 mg Gél gastro-rés Plq/28;0.021;3.48;0.05;132;1
;3400930100738;;EG LABO - SAG / CSP COURNON;Non renseigné;DULOXETINE EG 60 mg Gél gastro-rés Plq/28;0.021;3.48;0.05;132;1
;3400930102060;;EG LABO - SAG / CSP COURNON;Non renseigné;ENTECAVIR EG 0,5 mg Cpr pell Plq/30;0.021;85.78;0.25;1;1
;3400930105184;;EG LABO - SAG / CSP COURNON;Non renseigné;TRAVOPROST/TIMOLOL EG 40 µg/ml+5 mg/ml Collyre sol Fl/1;0.021;4.8;0.2;120;1
;3400930105795;;EG LABO - SAG / CSP COURNON;Non renseigné;RASAGILINE EG 1 mg Cpr Plq/30;0.021;20.36;0.3;1;1
;3400930107881;;EG LABO - SAG / CSP COURNON;Non renseigné;PERINDOPRIL TERT-BUTYLAMINE/AMLODIPINE EG 4 mg/5 mg Cpr Plq/30;0.021;4.35;0.2;1;1
;3400930107911;;EG LABO - SAG / CSP COURNON;Non renseigné;PERINDOPRIL TERT-BUTYLAMINE/AMLODIPINE EG 4 mg/10 mg Cpr Plq/30;0.021;4.35;0.2;1;1
;3400930108116;;EG LABO - SAG / CSP COURNON;Non renseigné;AMOXICILLINE EG LABO 250 mg/5 ml Pdr susp buv Fl/60ml;0.021;1.17;0;15;1
;3400930108192;;EG LABO - SAG / CSP COURNON;Non renseigné;AMOXICILLINE EG LABO 500 mg/5 ml Pdr susp buv Fl/60ml;0.021;1.36;0.025;15;1
;3400930109397;;EG LABO - SAG / CSP COURNON;Non renseigné;SOLIFENACINE EG 5 mg Cpr pell Plq PVC/alu/30;0.021;3.72;0.3;1;1
;3400930109700;;EG LABO - SAG / CSP COURNON;Non renseigné;SOLIFENACINE EG 10 mg Cpr pell Plq PVC/alu/30;0.021;4.78;0.1;1;1
;3400930111864;;EG LABO - SAG / CSP COURNON;Non renseigné;ERLOTINIB EG 25 mg Cpr pell Plq/30;0.021;126.98;0.25;1;1
;3400930111871;;EG LABO - SAG / CSP COURNON;Non renseigné;ERLOTINIB EG 150 mg Cpr pell Plq/30;0.021;570.63;0.25;1;1
;3400930111888;;EG LABO - SAG / CSP COURNON;Non renseigné;ERLOTINIB EG 100 mg Cpr pell Plq/30;0.021;461.97;0.25;1;1
;3400930114858;;EG LABO - SAG / CSP COURNON;Non renseigné;EZETIMIBE/SIMVASTATINE EG 10 mg/20 mg Cpr Plq/30;0.021;7.92;0.3;1;1
;3400930114940;;EG LABO - SAG / CSP COURNON;Non renseigné;EZETIMIBE/SIMVASTATINE EG 10 mg/40 mg Cpr Plq/30;0.021;7.92;0.3;1;1
;3400930115848;;EG LABO - SAG / CSP COURNON;Non renseigné;VENLAFAXINE EG LABO LP 37,5 mg Gél LP Plq PVC/PVDC/Alu/30;0.021;3.05;0.2;126;1
;3400930115947;;EG LABO - SAG / CSP COURNON;Non renseigné;VENLAFAXINE EG LABO LP 75 mg Gél LP Plq PVC/PVDC/Alu/30;0.021;3.3;0.2;108;1
;3400930119310;;EG LABO - SAG / CSP COURNON;Non renseigné;MOVYMIA 20 µg/80 µl S inj Cart;0.021;182.81;0;1;1
;3400930125496;;EG LABO - SAG / CSP COURNON;Non renseigné;DARUNAVIR EG 800 mg Cpr pell Fl/30;0.021;100.43;0.25;1;1
;3400930127063;;EG LABO - SAG / CSP COURNON;Non renseigné;DARUNAVIR EG 400 mg Cpr pell Fl/60;0.021;100.43;0.25;1;1
;3400930127087;;EG LABO - SAG / CSP COURNON;Non renseigné;DARUNAVIR EG 600 mg Cpr pell Fl/60;0.021;160.92;0.25;1;1
;3400930127117;;EG LABO - SAG / CSP COURNON;Non renseigné;CLOPIDOGREL EG LABO 75 mg Cpr pell Plq OPA/Alu/PVC-Alu/30;0.021;4.63;0.3;168;1
;3400930127308;;EG LABO - SAG / CSP COURNON;Non renseigné;EZETIMIBE EG 10 mg Cpr Plq/30;0.021;6.99;0.3;168;1
;3400930127353;;EG LABO - SAG / CSP COURNON;Non renseigné;EZETIMIBE EG 10 mg Cpr Plq/90;0.021;19.92;0.3;90;1
;3400930128534;;EG LABO - SAG / CSP COURNON;Non renseigné;PREGABALINE EG LABO 25 mg Gél Plq/56;0.021;2.6;0.2;60;1
;3400930128572;;EG LABO - SAG / CSP COURNON;Non renseigné;PREGABALINE EG LABO 25 mg Gél Plq/84;0.021;3.89;0.2;1;1
;3400930128657;;EG LABO - SAG / CSP COURNON;Non renseigné;PREGABALINE EG LABO 50 mg Gél Plq/84;0.021;5.68;0.3;36;1
;3400930128695;;EG LABO - SAG / CSP COURNON;Non renseigné;PREGABALINE EG LABO 75 mg Gél Plq/56;0.021;5.64;0.3;60;1
;3400930128787;;EG LABO - SAG / CSP COURNON;Non renseigné;PREGABALINE EG LABO 100 mg Gél Plq/84;0.021;8.45;0.3;36;1
;3400930128848;;EG LABO - SAG / CSP COURNON;Non renseigné;PREGABALINE EG LABO 150 mg Gél Plq/56;0.021;8.41;0.3;48;1
;3400930128923;;EG LABO - SAG / CSP COURNON;Non renseigné;PREGABALINE EG LABO 200 mg Gél Plq/84;0.021;12.61;0.3;27;1
;3400930128954;;EG LABO - SAG / CSP COURNON;Non renseigné;FORMOTEROL EG 12 µg Pdr p inh (gélule) Fl/60+inhal;0.021;8.59;0.1;48;1
;3400930129159;;EG LABO - SAG / CSP COURNON;Non renseigné;PREGABALINE EG LABO 300 mg Gél Plq/56;0.021;11.67;0.3;45;1
;3400930129562;;EG LABO - SAG / CSP COURNON;Non renseigné;PERINDOPRIL TERT-BUTYLAMINE/AMLODIPINE EG 8 mg/10 mg Cpr Plq alu/90;0.021;16.87;0.2;1;1
;3400930129876;;EG LABO - SAG / CSP COURNON;Non renseigné;ELETRIPTAN EG 20 mg Cpr pell Plq/6;0.021;5.33;0.05;1;1
;3400930129968;;EG LABO - SAG / CSP COURNON;Non renseigné;ELETRIPTAN EG 40 mg Cpr pell Plq/6;0.021;5.33;0.05;1;1
;3400930129975;;EG LABO - SAG / CSP COURNON;Non renseigné;ELETRIPTAN EG 40 mg Cpr pell Plq/10;0.021;8.88;0.05;1;1
;3400930130063;;EG LABO - SAG / CSP COURNON;Non renseigné;ANAGRELIDE EG 0,5 mg Gél Fl/100;0.021;105.49;0.2;1;1
;3400930131114;;EG LABO - SAG / CSP COURNON;Non renseigné;ENALAPRIL/LERCANIDIPINE EG 20 mg/10 mg Cpr pell Plq/90;0.021;11.58;0.2;1;1
;3400930131121;;EG LABO - SAG / CSP COURNON;Non renseigné;FORMOTEROL EG 12 µg Pdr p inh (gélule) Fl/30+inhal;0.021;4.29;0.1;1;1
;3400930134085;;EG LABO - SAG / CSP COURNON;Non renseigné;FEBUXOSTAT EG 80 mg Cpr pell Plq/28;0.021;4.7;0.3;132;1
;3400930134108;;EG LABO - SAG / CSP COURNON;Non renseigné;FEBUXOSTAT EG 120 mg Cpr pell Plq/28;0.021;5.37;0.2;1;1
;3400930139943;;EG LABO - SAG / CSP COURNON;Non renseigné;EZETIMIBE/SIMVASTATINE EG 10 mg/40 mg Cpr Plq/90;0.021;22.57;0.3;1;1
;3400930139998;;EG LABO - SAG / CSP COURNON;Non renseigné;EZETIMIBE/SIMVASTATINE EG 10 mg/20 mg Cpr Plq/90;0.021;22.57;0.3;1;1
;3400930151389;;EG LABO - SAG / CSP COURNON;Non renseigné;MOMETASONE EG 50 µg/dose Susp pulv nas Fl/18g(140doses);0.021;3.38;0.1;60;1
;3400930153789;;EG LABO - SAG / CSP COURNON;Non renseigné;CHOLECALCIFEROL EG 100 000 UI S buv en ampoule Amp/2ml;0.021;0.66;0.05;200;1
;3400930158463;;EG LABO - SAG / CSP COURNON;Non renseigné;LEVETIRACETAM EG 100 mg/ml S buv Fl/300ml+Ser/10ml;0.021;27.14;0.1;1;1
;3400930159408;;EG LABO - SAG / CSP COURNON;Non renseigné;AGOMELATINE EG 25 mg Cpr pell Plq/28;0.021;9.17;0.2;1;1
;3400930169735;;EG LABO - SAG / CSP COURNON;Non renseigné;APREPITANT EG 125 mg/80 mg Gél Plq/125mg+2x80mg;0.021;14.46;0.2;70;1
;3400930172810;;EG LABO - SAG / CSP COURNON;Non renseigné;MACROGOL 4000 EG 10 g Pdr sol buv en sachet 20Sach/10g;0.021;1.86;0.05;36;1
;3400930173466;;EG LABO - SAG / CSP COURNON;Non renseigné;SILODOSINE EG 4 mg Gél Plq/30;0.021;3.64;0;1;1
;3400930173480;;EG LABO - SAG / CSP COURNON;Non renseigné;SILODOSINE EG 8 mg Gél Plq/30;0.021;3.64;0;1;1
;3400930174074;;EG LABO - SAG / CSP COURNON;Non renseigné;LACOSAMIDE EG 50 mg Cpr pell Plq/56;0.021;9.17;0.1;1;1
;3400930174081;;EG LABO - SAG / CSP COURNON;Non renseigné;CINACALCET EG 30 mg Cpr pell Plq/28;0.021;45.49;0.25;1;1
;3400930174128;;EG LABO - SAG / CSP COURNON;Non renseigné;CINACALCET EG 60 mg Cpr pell Plq/28;0.021;83.98;0.25;1;1
;3400930174142;;EG LABO - SAG / CSP COURNON;Non renseigné;CINACALCET EG 90 mg Cpr pell Plq/28;0.021;125.98;0.25;1;1
;3400930174173;;EG LABO - SAG / CSP COURNON;Non renseigné;LACOSAMIDE EG 100 mg Cpr pell Plq/56;0.021;16.31;0.2;1;1
;3400930174197;;EG LABO - SAG / CSP COURNON;Non renseigné;LACOSAMIDE EG 150 mg Cpr pell Plq/56;0.021;24.46;0.2;1;1
;3400930174210;;EG LABO - SAG / CSP COURNON;Non renseigné;LACOSAMIDE EG 200 mg Cpr pell Plq/56;0.021;32.62;0.2;1;1
;3400930177464;;EG LABO - SAG / CSP COURNON;Non renseigné;DASATINIB EG 100 mg Cpr pell Plq préd/30x1;0.021;926.71;0.25;1;1
;3400930177488;;EG LABO - SAG / CSP COURNON;Non renseigné;DASATINIB EG 140 mg Cpr pell Plq préd/30x1;0.021;926.71;0.25;1;1
;3400930177983;;EG LABO - SAG / CSP COURNON;Non renseigné;AMLODIPINE/VALSARTAN EG 5 mg/80 mg Cpr pell Plq/30;0.021;3.5;0.2;1;1
;3400930178027;;EG LABO - SAG / CSP COURNON;Non renseigné;AMLODIPINE/VALSARTAN EG 5 mg/80 mg Cpr pell Plq/90;0.021;9.96;0.2;57;1
;3400930178201;;EG LABO - SAG / CSP COURNON;Non renseigné;AMLODIPINE/VALSARTAN EG 5 mg/160 mg Cpr pel l Plq/30;0.021;4;0.2;1;1
;3400930178249;;EG LABO - SAG / CSP COURNON;Non renseigné;AMLODIPINE/VALSARTAN EG 5 mg/160 mg Cpr pell Plq/90;0.021;11.39;0.2;39;1
;3400930178416;;EG LABO - SAG / CSP COURNON;Non renseigné;AMLODIPINE/VALSARTAN EG 10 mg/160 mg Cpr pell Plq/30;0.021;4;0.2;78;1
;3400930178454;;EG LABO - SAG / CSP COURNON;Non renseigné;AMLODIPINE/VALSARTAN EG 10 mg/160 mg Cpr pell Plq/90;0.021;11.39;0.2;39;1
;3400930179826;;EG LABO - SAG / CSP COURNON;Non renseigné;DASATINIB EG 20 mg Cpr pell B/60;0.021;463.47;0.25;1;1
;3400930179857;;EG LABO - SAG / CSP COURNON;Non renseigné;DASATINIB EG 50 mg Cpr pell B/60;0.021;926.71;0.25;1;1
;3400930182451;;EG LABO - SAG / CSP COURNON;Non renseigné;FULVESTRANT EG 250 mg S inj en seringue préremplie Ser/5ml+Aig;0.021;72;0.1;1;1
;3400930184554;;EG LABO - SAG / CSP COURNON;Non renseigné;MACROGOL 4000 EG 4 g Pdr sol buv en sachet 20Sach/4g;0.021;1.33;0.05;63;1
;3400930188408;;EG LABO - SAG / CSP COURNON;Non renseigné;ALG SOD/BIC EG 500mg/267mgp10ml 24Sach/10ml;0.021;2.28;0.05;18;1
;3400930191576;;EG LABO - SAG / CSP COURNON;Non renseigné;DUTASTERIDE/TAMSULOSINE EG 0,5 mg/0,4 mg Gél Fl/30;0.021;7.63;0.1;48;1
;3400930192771;;EG LABO - SAG / CSP COURNON;Non renseigné;NICOTINE EG 1 mg/dose S pulv bucc 2Fl/15ml;0.021;13.99;0.07;36;1
;3400930204122;;EG LABO - SAG / CSP COURNON;Non renseigné;URAPIDIL EG LP 30 mg Gél LP Fl/30;0.021;2.28;0.1;1;1
;3400930204160;;EG LABO - SAG / CSP COURNON;Non renseigné;URAPIDIL EG LP 60 mg Gél LP Fl/30;0.021;4.04;0.2;144;1
;3400930208939;;EG LABO - SAG / CSP COURNON;Non renseigné;PRASUGREL EG LABO 10 mg Cpr pell Plq/30;0.021;11.53;0.2;1;1
;3400930213551;;EG LABO - SAG / CSP COURNON;Non renseigné;FINGOLIMOD EG 0,5 mg Gél Plq/28;0.021;381.23;0.25;1;1
;3400930215357;;EG LABO - SAG / CSP COURNON;Non renseigné;LEVETIRACETAM EG LABO 500 mg Cpr pell séc Plq/60;0.021;14.23;0.2;90;1
;3400930215418;;EG LABO - SAG / CSP COURNON;Non renseigné;LEVETIRACETAM EG LABO 1000 mg Cpr pell séc Plq/60;0.021;14.23;0.2;1;1
;3400930219911;;EG LABO - SAG / CSP COURNON;Non renseigné;AMOXICILLINE EG LABO 500 mg Gél Plq PVC/ET/PVDC/alu/12;0.021;1.06;0.025;96;1
;3400930221563;;EG LABO - SAG / CSP COURNON;Non renseigné;PROPIO FLUT EG 100µg/50µg/d Pdr 60unid (1x60);0.021;13.45;0.025;1;1
;3400930221594;;EG LABO - SAG / CSP COURNON;Non renseigné;PROPIO FLUT EG 250µg/50µg/dose 60unid (1x60);0.021;15.77;0.025;18;1
;3400930221624;;EG LABO - SAG / CSP COURNON;Non renseigné;PROPIO FLUT EG 500µg/50µg/dose 60unid (1x60);0.021;17.65;0.025;18;1
;3400930224571;;EG LABO - SAG / CSP COURNON;Non renseigné;ENALAPRIL/LERCANIDIPINE EG 20 mg/20 mg Cpr pell Plq/30;0.021;4.57;0.1;1;1
;3400930224601;;EG LABO - SAG / CSP COURNON;Non renseigné;ENALAPRIL/LERCANIDIPINE EG 20 mg/20 mg Cpr pell Plq/90;0.021;13.02;0.1;1;1
;3400930227725;;EG LABO - SAG / CSP COURNON;Non renseigné;FESOTERODINE EG LP 4 mg Cpr LP Plq OPA/Alu/PVC/30;0.021;4.57;0.2;1;1
;3400930227824;;EG LABO - SAG / CSP COURNON;Non renseigné;FESOTERODINE EG LP 8 mg Cpr LP Plq OPA/Alu/PVC/30;0.021;5.14;0.1;1;1
;3400930228074;;EG LABO - SAG / CSP COURNON;Non renseigné;BORAX/AC BOR EG 12mg/18mg/ml Sla 20Unid/5ml;0.021;1.32;0.05;42;1
;3400930230169;;EG LABO - SAG / CSP COURNON;Non renseigné;BACLOFENE EG 10 mg Cpr séc Plq/30;0.021;1.84;0.05;225;1
;3400930230497;;EG LABO - SAG / CSP COURNON;Non renseigné;VILDAGLIPTINE EG 50 mg Cpr Plq/30;0.021;3.01;0.1;1;1
;3400930230510;;EG LABO - SAG / CSP COURNON;Non renseigné;VILDAGLIPTINE EG 50 mg Cpr Plq/60;0.021;5.34;0.2;1;1
;3400930232071;;EG LABO - SAG / CSP COURNON;Non renseigné;ABIRATERONE EG 500 mg Cpr pell Plq Alu/PVC/PE/PVDC/60;0.021;562.02;0.25;1;1
;3400930233870;;EG LABO - SAG / CSP COURNON;Non renseigné;TICAGRELOR EG 90 mg Cpr pell Plq/60;0.021;13.41;0.2;1;1
